item,brand,retail,release,lowestAsk,highestBid,annualHigh,annualLow,volatility,deadstockSold,pricePremium,averageDeadstockPrice,lastSale,img_path,brand_enc
New Balance 550 White Pink (W),New Balance,0.0990990990990991,2022-03-15,0.0724391624221845,0.04812319538017325,0.04986753934860527,0.1192368839427663,0.0931944957994887,0.0025219710699996576,0.08692925953371716,0.0749228735125606,0.06374501992031872,feetflix/New Balance 550 White Pink (W).jpg,10
Nike Air Max 90 Premium Lucky Charms (W),Nike,0.11711711711711711,2021-11-26,0.010752688172043012,0.016041065126724416,0.024154589371980676,0.0397456279809221,0.7803992042950046,0.0022056560544403787,0.02131904463318703,0.015425297487880126,0.01195219123505976,feetflix/Nike Air Max 90 Premium Lucky Charms (W).jpg,11
adidas Yeezy Boost 350 V2 Onyx,adidas,0.2072072072072072,2022-03-05,0.15506508205998867,0.08341353865896696,0.1584852734922861,0.22972972972972974,0.08046639657226616,0.00016670656225421468,0.07672575956221855,0.16747465843984136,0.13235945108455066,feetflix/adidas Yeezy Boost 350 V2 Onyx.jpg,21
Jordan 1 Low OG Neutral Grey (2021),Jordan,0.11711711711711711,2021-06-24,0.09224674589700056,0.06961822264998396,0.05485429328346579,0.0,0.07925905604790133,0.06473771500872003,0.10112295502479623,0.06346408109299251,0.09251881363435148,feetflix/Jordan 1 Low OG Neutral Grey (2021).jpg,8
Nike LeBron 18 Low Wile E. vs Roadrunner Space Jam,Nike,0.14414414414414414,2021-07-16,0.03282399547255235,0.04491498235482836,0.12466884837151318,0.04689984101748808,0.24255086799964484,0.05445320247580617,0.04531722054380665,0.06875275451740856,0.048251438689685705,feetflix/Nike LeBron 18 Low Wile E. vs Roadrunner Space Jam.jpg,11
Nike Dunk Low Sail Multi-Camo (GS),Nike,0.08558558558558559,2021-08-11,0.06451612903225806,0.04331087584215592,0.04082904784167056,0.06438791732909381,0.15242707252392484,0.052414252983620006,0.10830530696004105,0.05156456588805641,0.06861443116423196,feetflix/Nike Dunk Low Sail Multi-Camo (GS).jpg,11
Nike Dunk Low Sunset Pulse (W),Nike,0.09009009009009009,2021-06-10,0.05829088851160158,0.04202759063201796,0.05017921146953405,0.06756756756756757,0.2042737999154464,0.046938583592654654,0.10938836002964147,0.04230938739532834,0.07392651615759185,feetflix/Nike Dunk Low Sunset Pulse (W).jpg,11
adidas Yeezy Boost 350 V2 Synth (Reflective),adidas,0.1981981981981982,2019-06-21,0.12676853423882287,0.12832852101379533,0.2839333021661212,0.17090620031796502,0.1966878315713583,0.03690199363950347,0.07661175397594483,0.1357426178933451,0.1257193448428508,feetflix/adidas Yeezy Boost 350 V2 Synth (Reflective).jpg,21
adidas Yeezy Boost 350 V2 Sand Taupe,adidas,0.1981981981981982,2020-12-19,0.1177136389360498,0.08886750080205326,0.06062022752064829,0.10333863275039747,0.22780302458018079,0.035252026125910475,0.06464116741720345,0.10445130013221685,0.10535635236830457,feetflix/adidas Yeezy Boost 350 V2 Sand Taupe.jpg,21
adidas Yeezy Desert Boot Rock,adidas,0.18018018018018017,2019-04-13,0.05093378607809847,0.05774783445620789,0.12155212716222535,0.08028616852146264,0.1534077882078216,0.024787983449030538,0.06606623724562505,0.09255178492728075,0.09650287737937141,feetflix/adidas Yeezy Desert Boot Rock.jpg,21
Nike Kobe 5 Protro Undefeated Hall of Fame,Nike,0.17117117117117117,2021-05-15,0.10922467458970006,0.1443695861405197,0.11173445535296868,0.09538950715421304,0.37628735499654764,0.01925674520398044,0.07319158638773302,0.10929925077126487,0.10137228862328464,feetflix/Nike Kobe 5 Protro Undefeated Hall of Fame.jpg,11
Jordan 1 Mid Signal Blue (GS),Jordan,0.09009009009009009,2021-01-01,0.044142614601018676,0.027590632017965994,0.026336294218482156,0.06756756756756757,0.1467813308841947,0.0191327839140991,0.08886735450037053,0.04275011018069634,0.05799026117751217,feetflix/Jordan 1 Mid Signal Blue (GS).jpg,8
Jordan 6 Retro Black Infrared (2019),Jordan,0.18018018018018017,2019-02-16,0.14997170345217883,0.12094963105550209,0.08633317749727287,0.17170111287758347,0.1507492535295825,0.014328215299387886,0.08858234053468622,0.14147201410312915,0.13147410358565736,feetflix/Jordan 6 Retro Black Infrared (2019).jpg,8
Jordan 1 Low SE Light Curry,Jordan,0.09009009009009009,2021-11-20,0.042444821731748725,0.024061597690086617,0.04425744117188718,0.07631160572337044,0.187959461984677,0.012699620421981328,0.06777632103973096,0.03922432789775232,0.04161133244798584,feetflix/Jordan 1 Low SE Light Curry.jpg,8
adidas Yeezy Boost 380 Calcite Glow,adidas,0.22522522522522523,2020-10-31,0.09790605546123374,0.06384343920436317,0.06046439146018388,0.10333863275039747,0.14996600627392978,0.012280716752727147,0.04839537137319729,0.09255178492728075,0.0903054448871182,feetflix/adidas Yeezy Boost 380 Calcite Glow.jpg,21
Nike Kyrie 4 Low Bright Crimson Aquatone,Nike,0.0990990990990991,2021-09-03,0.04923599320882853,0.03529034327879371,0.033504752999844165,0.03577106518282989,0.09637254473190017,0.010887220873371404,0.057914837827053534,0.04010577346848833,0.038955289951305885,feetflix/Nike Kyrie 4 Low Bright Crimson Aquatone.jpg,11
Nike Air Trainer 1 SP Dark Smoke Grey,Nike,0.13513513513513514,2022-03-17,0.031692133559705724,0.03529034327879371,0.02992052360916316,0.06438791732909381,0.3626434793671999,0.006514379509626235,0.030895513880180137,0.04495372410753637,0.027445772465692783,feetflix/Nike Air Trainer 1 SP Dark Smoke Grey.jpg,11
adidas Yeezy Slide Pure (Restock Pair) (Infants),adidas,0.036036036036036036,2021-03-07,0.013016411997736278,0.0032082130253448804,0.007635966962755182,0.0397456279809221,0.15165045172559574,0.0056594740621687244,0.0806019494955253,0.007933010136624064,0.011066843736166447,feetflix/adidas Yeezy Slide Pure (Restock Pair) (Infants).jpg,21
Nike Dunk High Fragment Beijing (2021),Nike,0.13513513513513514,2021-06-05,0.01867572156196944,0.029194738530638434,0.028673835125448025,0.04769475357710652,0.17175909911987394,0.03719266149163902,0.055634726101578984,0.05244601145879242,0.05621956617972554,feetflix/Nike Dunk High Fragment Beijing (2021).jpg,11
Jordan 1 Retro High Black Metallic Gold (2020),Jordan,0.15315315315315314,2020-11-30,0.06395019807583475,0.05646454924606993,0.06233442418575659,0.08823529411764706,0.15381597797895702,0.03660705126013063,0.05973892720743317,0.06831203173204055,0.07127047366091191,feetflix/Jordan 1 Retro High Black Metallic Gold (2020).jpg,8
Jordan 1 Retro High Light Smoke Grey,Jordan,0.15315315315315314,2020-07-11,0.10922467458970006,0.0737888995829323,0.060152719339255104,0.11128775834658189,0.12989181645773445,0.03635485415313066,0.0892093712591917,0.10929925077126487,0.1102257636122178,feetflix/Jordan 1 Retro High Light Smoke Grey.jpg,8
Nike Dunk Low Orange Pearl (W),Nike,0.09009009009009009,2021-03-15,0.0899830220713073,0.06095604748155277,0.047218326320710616,0.12718600953895073,0.13827295968065775,0.02999008309680949,0.12306903038248876,0.08109299250771265,0.08455068614431165,feetflix/Nike Dunk Low Orange Pearl (W).jpg,11
Jordan 1 Mid Chicago (2020),Jordan,0.1036036036036036,2020-07-16,0.09224674589700056,0.05774783445620789,0.06077606358111268,0.10333863275039747,0.2588824347194557,0.023924528947098452,0.09872883771304794,0.07580431908329661,0.07791057990261177,feetflix/Jordan 1 Mid Chicago (2020).jpg,8
Jordan 1 Retro High Satin Snake Chicago (W),Jordan,0.15315315315315314,2020-08-06,0.06791171477079797,0.05453962143086301,0.04176406420445691,0.10015898251192369,0.15609945517267884,0.023108094244776528,0.08624522601607479,0.08285588364918467,0.10624169986719788,feetflix/Jordan 1 Retro High Satin Snake Chicago (W).jpg,8
adidas Yeezy Boost 700 Bright Blue,adidas,0.21621621621621623,2021-04-24,0.11488398415393322,0.11389156239974334,0.08680068567866604,0.1494435612082671,0.19584229561686353,0.022723386793420647,0.06019494955252808,0.11987659762009698,0.10801239486498451,feetflix/adidas Yeezy Boost 700 Bright Blue.jpg,21
Jordan 1 Low SE Barcelona Cyber Teal,Jordan,0.0990990990990991,2021-10-15,0.04980192416525184,0.024061597690086617,0.04051737572074178,0.07869634340222575,0.11550975348253464,0.017760660670929795,0.059510916034885716,0.040546496253856326,0.040283311199645865,feetflix/Jordan 1 Low SE Barcelona Cyber Teal.jpg,8
Nike Air Max 1 Patta Waves Rush Maroon (with Bracelet),Nike,0.14414414414414414,2021-11-19,0.046406338426711935,0.03368623676612127,0.055633473585787754,0.0794912559618442,0.12867254831018712,0.0163842629005232,0.05318360599669385,0.060379021595416485,0.05799026117751217,feetflix/Nike Air Max 1 Patta Waves Rush Maroon (with Bracelet).jpg,11
Jordan 11 Retro Concord (2018),Jordan,0.1981981981981982,2018-12-08,0.22354272778720996,0.13859480269489893,0.09646252142745831,0.17090620031796502,0.11607962881236655,0.015426768799370789,0.12324003876189935,0.18422212428382548,0.20540061974324925,feetflix/Jordan 11 Retro Concord (2018).jpg,8
New Balance 550 Shadow,New Balance,0.0990990990990991,2022-01-12,0.04074702886247879,0.028873917228103944,0.033660589060308554,0.04213036565977743,0.15882690500708369,0.01426837191806586,0.062076041726044584,0.0374614367562803,0.042496679946879154,feetflix/New Balance 550 Shadow.jpg,10
Nike Hot Step Air Terra Drake NOCTA White,Nike,0.16216216216216217,2022-03-03,0.05772495755517827,0.0933589990375361,0.18669160043634098,0.08505564387917329,0.24318833319417774,0.012738091167116916,0.1162286952060651,0.11150286469810489,0.15537848605577692,feetflix/Nike Hot Step Air Terra Drake NOCTA White.jpg,11
Nike Air Max 1 SP Concepts Far Out (Special Box),Nike,0.2072072072072072,2022-03-26,0.12620260328239954,0.11292909849213988,0.18139317438055166,0.1987281399046105,0.17646653440257848,0.012708169476455903,0.08710026791312775,0.13309828118113706,0.15095174856131033,feetflix/Nike Air Max 1 SP Concepts Far Out (Special Box).jpg,11
Jordan 5 Retro Low Doernbecher Michael (2022),Jordan,0.18018018018018017,2022-04-30,0.1035653650254669,0.1042669233237087,0.1039426523297491,0.15977742448330684,0.16317518630284766,0.004834490305372226,0.053810636721199345,0.12119876597620097,0.07746790615316512,feetflix/Jordan 5 Retro Low Doernbecher Michael (2022).jpg,8
adidas ZX 8000 LEGO,adidas,0.11711711711711711,2020-09-25,0.039615166949632144,0.015720243824189926,0.03615396602773882,0.06677265500794913,0.1512621413264312,0.0035521321341859587,0.04451918143989056,0.05244601145879242,0.035413899955732624,feetflix/adidas ZX 8000 LEGO.jpg,21
Jordan 4 Retro Military Black (TD),Jordan,0.06306306306306306,2022-05-21,0.018109790605546124,0.0032082130253448804,0.008882655446470312,0.04054054054054054,0.11337470893286206,0.0022911465991861295,0.06287408082996068,0.013221683561040105,0.021691013722886232,feetflix/Jordan 4 Retro Military Black (TD).jpg,8
Nike Air Force 1 Low '07 Medium Blue,Nike,0.09009009009009009,2022-03-29,0.03282399547255235,0.013474494706448507,0.013246065139473275,0.06200317965023848,0.13864271599931616,0.0012481619532879664,0.05067548309867184,0.026884089907448217,0.0283311199645861,feetflix/Nike Air Force 1 Low '07 Medium Blue.jpg,11
OFF-WHITE Odsy-1000 Black Grey Fucshia,OFF-WHITE,0.0,2022-08-01,0.15449915110356538,0.2566570420275906,0.11968209443665265,0.212241653418124,0.05796559808415866,0.0004274527237287556,0.06196203613977086,0.19127368884971355,0.13545816733067728,feetflix/OFF-WHITE Odsy-1000 Black Grey Fucshia.jpg,12
Jordan 2 Retro Maison Chateau Rouge,Jordan,0.18018018018018017,2022-06-24,0.24165251839275612,0.08341353865896696,0.12061711079943899,0.21462639109697934,0.21169145624351438,3.4196217898300446e-05,0.14244998004902243,0.15469369766416924,0.21513944223107567,feetflix/Jordan 2 Retro Maison Chateau Rouge.jpg,8
Jordan 4 Retro Shimmer (W),Jordan,0.17117117117117117,2021-09-03,0.14035087719298245,0.1443695861405197,0.11485117656225652,0.14467408585055644,0.16343494342993384,0.09228276852580103,0.10916034885709401,0.10885852798589687,0.15449313855688357,feetflix/Jordan 4 Retro Shimmer (W).jpg,8
Nike LD Waffle SF sacai Fragment Blue Void,Nike,0.15315315315315314,2021-08-27,0.1177136389360498,0.07507218479307026,0.09615084930652953,0.11128775834658189,0.15998918562164782,0.07527442464863385,0.09257253605426667,0.12208021154693699,0.11465250110668439,feetflix/Nike LD Waffle SF sacai Fragment Blue Void.jpg,11
Nike Dunk Low Green Glow (W),Nike,0.09009009009009009,2021-04-16,0.08262591963780419,0.0984921398780879,0.08025557113916161,0.10890302066772656,0.21794020549969453,0.05431214307697568,0.12762925383343787,0.07977082415160865,0.0880920761398849,feetflix/Nike Dunk Low Green Glow (W).jpg,11
Jordan 1 Low Pollen,Jordan,0.09009009009009009,2021-08-21,0.06055461233729485,0.03689444979146615,0.030543867851020725,0.07154213036565978,0.2452809684169791,0.03296087952672434,0.07632674001026052,0.03922432789775232,0.048251438689685705,feetflix/Jordan 1 Low Pollen.jpg,8
Converse Run Star Hike Hi Black White Gum,Converse,0.09009009009009009,2019-12-28,0.016411997736276173,0.009624639076034648,0.018388655134798194,0.01987281399046105,0.2599320655595182,0.029096706904216393,0.034144673088981364,0.01851035698545615,0.015493581230633026,feetflix/Converse Run Star Hike Hi Black White Gum.jpg,5
Jordan 1 Retro High NC to Chi Leather (W),Jordan,0.15315315315315314,2020-02-13,0.05489530277306169,0.0766762913057427,0.050802555711391625,0.08744038155802862,0.3953397450934397,0.021351263550251343,0.03859089095365674,0.07624504186866461,0.043382027445772464,feetflix/Jordan 1 Retro High NC to Chi Leather (W).jpg,8
Jordan 1 Mid Paint Drip (GS),Jordan,0.08108108108108109,2021-03-01,0.05036785512167516,0.025665704202759064,0.028985507246376812,0.07631160572337044,0.11401349941885969,0.019748315836268508,0.10579718406201905,0.0379021595416483,0.06241699867197875,feetflix/Jordan 1 Mid Paint Drip (GS).jpg,8
adidas Yeezy Boost 350 V2 Ash Stone,adidas,0.1981981981981982,2021-02-27,0.1177136389360498,0.07699711260827719,0.09646252142745831,0.16295707472178061,0.18891102125634981,0.016961324077557023,0.06287408082996068,0.1101806963420009,0.10225763612217796,feetflix/adidas Yeezy Boost 350 V2 Ash Stone.jpg,21
Jordan 4 Retro Bred (2019),Jordan,0.18018018018018017,2019-05-04,0.23542727787209963,0.16361886429258904,0.1549010441016051,0.21860095389507156,0.13008398372011964,0.01646120439079438,0.16268597161260903,0.22212428382547378,0.24656927844178844,feetflix/Jordan 4 Retro Bred (2019).jpg,8
Jordan 1 Low Hemp White,Jordan,0.08108108108108109,2021-09-27,0.0730050933786078,0.0657683670195701,0.06139940782297024,0.0794912559618442,0.1674704559400226,0.014901001949184419,0.10705124551103004,0.07139709122961657,0.06330234617087206,feetflix/Jordan 1 Low Hemp White.jpg,8
Nike P-6000 Triple White,Nike,0.09009009009009009,2019-06-17,0.031692133559705724,0.026948989412897015,0.028362163004519245,0.03497615262321145,0.1394140356317863,0.014623157678760728,0.07176651655931142,0.02335830762450419,0.04471004869411244,feetflix/Nike P-6000 Triple White.jpg,11
Jordan 1 Mid SE White Pine Green Smoke Grey (GS),Jordan,0.09009009009009009,2022-04-13,0.038483305036785515,0.021815848572345205,0.0347514414835593,0.08108108108108109,0.2076824495627201,0.01395633142974387,0.06492618138288778,0.04363155575143235,0.03939796370075255,feetflix/Jordan 1 Mid SE White Pine Green Smoke Grey (GS).jpg,8
New Balance 550 White Blue,New Balance,0.0990990990990991,2020-12-01,0.04697226938313526,0.04010266281681103,0.05719183419043167,0.08187599364069953,0.31926006326941453,0.010810279383100228,0.059510916034885716,0.05024239753195241,0.040283311199645865,feetflix/New Balance 550 White Blue.jpg,10
Nike Air Max Pre-Day Hasta Anthracite,Nike,0.12612612612612611,2021-09-09,0.01754385964912281,0.04138594802694899,0.030388031790556335,0.0246422893481717,0.18310226876645846,0.007159833122456656,0.030724505500769543,0.02908770383428823,0.024347056219566184,feetflix/Nike Air Max Pre-Day Hasta Anthracite.jpg,11
Nike Dunk Low Disrupt 2 Pale Ivory (W),Nike,0.0990990990990991,2022-03-30,0.036219581211092255,0.022457491177414177,0.02166121240455041,0.06359300476947537,0.18104541641320468,0.006984577505727866,0.049649432822208295,0.0374614367562803,0.03187250996015936,feetflix/Nike Dunk Low Disrupt 2 Pale Ivory (W).jpg,11
Jordan 7 Retro SE Sapphire,Jordan,0.1891891891891892,2022-04-16,0.06395019807583475,0.05486044273339749,0.048153342683496955,0.0794912559618442,0.14203281156608366,0.006595595527134699,0.038704896539930464,0.06743058616130454,0.05754758742806551,feetflix/Jordan 7 Retro SE Sapphire.jpg,8
Nike Dunk Low White Paisley (W),Nike,0.09009009009009009,2022-05-01,0.026598754951895873,0.04170676932948347,0.033504752999844165,0.05961844197138315,0.20686209414605508,0.0055526108812365355,0.059795930000570034,0.03349493168796827,0.035413899955732624,feetflix/Nike Dunk Low White Paisley (W).jpg,11
Jordan 1 Mid Green Python (W),Jordan,0.12162162162162163,2022-05-03,0.040181097906055466,0.028873917228103944,0.026024622097553376,0.07869634340222575,0.1622832651470875,0.0050952364668467665,0.05745881548195862,0.04980167474658441,0.05090748118636565,feetflix/Jordan 1 Mid Green Python (W).jpg,8
Nike React Vision White Light Smoke Grey,Nike,0.12612612612612611,2020-06-12,0.02886247877758914,0.029194738530638434,0.019947015739442107,0.027821939586645472,0.19672759031530007,0.004881510104982389,0.03807786581542496,0.022917584839136185,0.032315183709606024,feetflix/Nike React Vision White Light Smoke Grey.jpg,11
Nike M2K Tekno White Pure Platinum,Nike,0.09009009009009009,2018-08-01,0.013016411997736278,0.017324350336862367,0.01916783543712015,0.03259141494435612,0.19855914311955059,0.004791745032999351,0.038704896539930464,0.020713970912296164,0.019034971226206288,feetflix/Nike M2K Tekno White Pure Platinum.jpg,11
New Balance 2002R Marblehead Light Aluminum,New Balance,0.12612612612612611,2020-09-01,0.044142614601018676,0.025665704202759064,0.03241390057659342,0.06359300476947537,0.18760693445506002,0.0027356974318640355,0.05232856409964089,0.0493609519612164,0.04780876494023904,feetflix/New Balance 2002R Marblehead Light Aluminum.jpg,10
Nike Killshot 2 Leather J Crew,Nike,0.08108108108108109,2019-05-20,0.01584606677985286,0.009303817773500159,0.02992052360916316,0.01987281399046105,0.18052590215903233,0.0026031870875081213,0.05318360599669385,0.021154693697664168,0.025675077467906156,feetflix/Nike Killshot 2 Leather J Crew.jpg,11
New Balance 550 White Vibrant Orange,New Balance,0.10810810810810811,2022-06-01,0.04923599320882853,0.04010266281681103,0.03677731026959638,0.08744038155802862,0.19144100266251055,0.001461888315152344,0.058256854585874714,0.047157338034376384,0.04426737494466578,feetflix/New Balance 550 White Vibrant Orange.jpg,10
Nike Air Max Plus Black University Blue,Nike,0.16666666666666666,2022-05-01,0.08262591963780419,0.04972730189284569,0.04488078541374474,0.10492845786963435,0.2167911777997776,0.001145573299593065,0.05221455851336716,0.07712648743940062,0.0681717574147853,feetflix/Nike Air Max Plus Black University Blue.jpg,11
Nike Air Griffey Max 1 USA (2022),Nike,0.15315315315315314,2022-05-01,0.05942275042444822,0.08341353865896696,0.03132304815334268,0.06359300476947537,0.35013272794019223,0.00041890366925418043,0.04127002223108933,0.05376817981489644,0.04692341744134573,feetflix/Nike Air Griffey Max 1 USA (2022).jpg,11
New Balance 991 Aime Leon Dore MiUK Tan,New Balance,0.24774774774774774,2022-05-30,0.1516694963214488,0.12094963105550209,0.09630668536699392,0.2424483306836248,0.23959546803330722,0.00019235372567794003,0.06828934617796273,0.15733803437637728,0.14342629482071712,feetflix/New Balance 991 Aime Leon Dore MiUK Tan.jpg,10
Jordan 6 Retro Bordeaux,Jordan,0.17117117117117117,2021-09-04,0.09168081494057725,0.05453962143086301,0.05719183419043167,0.1192368839427663,0.13025097044467504,0.07886075300071811,0.062076041726044584,0.07844865579550464,0.08499335989375831,feetflix/Jordan 6 Retro Bordeaux.jpg,8
Nike Dunk Low SP Undefeated 5 On It Black,Nike,0.10810810810810811,2021-09-08,0.05376344086021505,0.06801411613731152,0.06108773570204146,0.05961844197138315,0.24274303526203,0.05389751393495879,0.08533318132588498,0.06346408109299251,0.06949977866312528,feetflix/Nike Dunk Low SP Undefeated 5 On It Black.jpg,11
Nike Dunk Low Undefeated 5 On It Dunk vs. AF1,Nike,0.10810810810810811,2021-08-06,0.043576683644595354,0.04812319538017325,0.6104098488390214,0.06756756756756757,0.16360855661181287,0.05217487945833191,0.08014592715043038,0.061701189951520505,0.06463036741921205,feetflix/Nike Dunk Low Undefeated 5 On It Dunk vs. AF1.jpg,11
Jordan 1 Mid Kentucky Blue (W),Jordan,0.10810810810810811,2021-09-01,0.06055461233729485,0.03689444979146615,0.033816425120772944,0.07154213036565978,0.09039415493452398,0.04062510686318093,0.07444564783674401,0.046275892463640375,0.059318282425852145,feetflix/Jordan 1 Mid Kentucky Blue (W).jpg,8
Nike Kwondo 1 G-Dragon Peaceminusone Triple White,Nike,0.16216216216216217,2022-02-25,0.05036785512167516,0.058068655758742385,0.15131681471092412,0.06597774244833068,0.23990293565312354,0.030306398112368772,0.05477968420452603,0.09431467606875277,0.06949977866312528,feetflix/Nike Kwondo 1 G-Dragon Peaceminusone Triple White.jpg,11
Jordan 5 Retro OFF-WHITE Sail,Jordan,0.20270270270270271,2020-10-29,0.20882852292020374,0.2053256336220725,0.15303101137603242,0.20826709062003182,0.13188505482068144,0.022535307594979993,0.13298751638830303,0.24768620537681799,0.2275343072155821,feetflix/Jordan 5 Retro OFF-WHITE Sail.jpg,8
Nike Air Force 1 Low LE Triple White (GS),Nike,0.06756756756756757,2021-04-14,0.02037351443123939,0.006095604748155275,0.005765934237182482,0.01987281399046105,0.19198569745451266,0.022522484013268132,0.04913640768397652,0.01101806963420009,0.016378928729526343,feetflix/Nike Air Force 1 Low LE Triple White (GS).jpg,11
Jordan 1 Retro High Fearless UNC Chicago,Jordan,0.14414414414414414,2019-11-02,0.15449915110356538,0.15335258261148538,0.11625370110643604,0.20031796502384738,0.21986717928940522,0.017807680470539957,0.10944536282277832,0.15337152930806525,0.12793271359008412,feetflix/Jordan 1 Retro High Fearless UNC Chicago.jpg,8
Nike Air Force 1 Low '07 LV8 Athletic Club Marina Blue,Nike,0.0990990990990991,2021-12-18,0.04584040747028863,0.023099133782483156,0.021972884525479196,0.05405405405405406,0.08776742725143828,0.013302328762438873,0.07296357521518555,0.04010577346848833,0.05179282868525896,feetflix/Nike Air Force 1 Low '07 LV8 Athletic Club Marina Blue.jpg,11
Nike Air Max 270 White Black,Nike,0.14414414414414414,2018-03-20,0.04697226938313526,0.03529034327879371,0.028362163004519245,0.04769475357710652,0.09346883113268686,0.011002633108778168,0.03465769822721314,0.03702071397091229,0.03497122620628597,feetflix/Nike Air Max 270 White Black.jpg,11
adidas Yeezy Boost 350 V2 Cloud White (Non-Reflective),adidas,0.1981981981981982,2019-09-21,0.15846066779852858,0.10266281681103626,0.1039426523297491,0.1589825119236884,0.17211560252388508,0.010972711418117155,0.08692925953371716,0.15601586602027326,0.14342629482071712,feetflix/adidas Yeezy Boost 350 V2 Cloud White (Non-Reflective).jpg,21
Jordan 1 Mid Edge Glow (GS),Jordan,0.09009009009009009,2020-07-04,0.03508771929824561,0.030798845043310874,0.022752064827801153,0.07154213036565978,0.3225467861019335,0.009339842013473309,0.05409565068688366,0.03481710004407228,0.030987162461266045,feetflix/Jordan 1 Mid Edge Glow (GS).jpg,8
Nike Dunk Low White Pink (GS),Nike,0.07657657657657657,2022-01-15,0.023769100169779293,0.008341353865896694,0.015895278167367927,0.0453100158982512,0.061313284324054966,0.00704869541428718,0.052670580858462074,0.0242397531952402,0.023019034971226204,feetflix/Nike Dunk Low White Pink (GS).jpg,11
adidas Campus 80s South Park Towelie,adidas,0.09009009009009009,2021-04-20,0.07413695529145445,0.08341353865896696,0.09926757051581736,0.09141494435612084,0.16313145168451174,0.005561159935711111,0.14302000798039105,0.10709563684442486,0.10004426737494466,feetflix/adidas Campus 80s South Park Towelie.jpg,21
Nike Go FlyEase White Sail,Nike,0.10810810810810811,2022-05-02,0.031126202603282405,0.03368623676612127,0.052049244195106745,0.03497615262321145,0.14742144666165707,0.0029024039941182504,0.05255657527218834,0.03922432789775232,0.038955289951305885,feetflix/Nike Go FlyEase White Sail.jpg,11
Crocs Classic Clog Karol G,Crocs,0.06306306306306306,2022-02-18,0.022637238256932656,0.05133140840551813,0.0656069814555088,0.04769475357710652,0.3545313703116158,0.001885066511643812,0.18913526762811378,0.05024239753195241,0.0903054448871182,feetflix/Crocs Classic Clog Karol G.jpg,6
Nike Air Force 1 Low Luxe Burnt Sunrise,Nike,0.12612612612612611,2022-04-27,0.06281833616298811,0.04972730189284569,0.05329593267882188,0.09538950715421304,0.3865875202603933,0.0012396128988133913,0.042524083680100334,0.07007492287351257,0.03718459495351926,feetflix/Nike Air Force 1 Low Luxe Burnt Sunrise.jpg,11
adidas Yeezy Foam RNNR Sulfur (Infants),adidas,0.04054054054054054,2022-04-16,0.038483305036785515,0.016041065126724416,0.017453638772011844,0.05802861685214627,0.12397969123359454,0.0012182402626269534,0.14569913925782366,0.02820625826355223,0.03718459495351926,feetflix/adidas Yeezy Foam RNNR Sulfur (Infants).jpg,21
The North Face Trekking Sandal Supreme Black,The North Face,0.07927927927927927,2022-06-09,0.038483305036785515,0.04812319538017325,0.010441016051114228,0.07869634340222575,0.07939556106876805,0.00022227541633895292,0.06429915065838226,0.02996914940502424,0.032315183709606024,feetflix/The North Face Trekking Sandal Supreme Black.jpg,16
Jordan 1 Mid Hyper Royal Tumbled Leather,Jordan,0.1036036036036036,2020-12-30,0.06055461233729485,0.03914019890920757,0.04488078541374474,0.0794912559618442,0.16718551827510666,0.05597493417228054,0.06800433221227842,0.04759806081974438,0.05046480743691899,feetflix/Jordan 1 Mid Hyper Royal Tumbled Leather.jpg,8
Nike LD Waffle sacai CLOT Kiss of Death Net Orange Blaze,Nike,0.15315315315315314,2021-09-14,0.06112054329371816,0.05197305101058711,0.11438366838086333,0.10015898251192369,0.24808926103073217,0.05364104230072154,0.06612324003876191,0.07271925958572059,0.0796812749003984,feetflix/Nike LD Waffle sacai CLOT Kiss of Death Net Orange Blaze.jpg,11
Jordan 1 Mid Signal Blue,Jordan,0.1036036036036036,2021-01-15,0.07187323146576118,0.04491498235482836,0.037244818450989564,0.03577106518282989,0.17340511111906284,0.03585900899360531,0.11315054437667448,0.054649625385632436,0.09074811863656486,feetflix/Jordan 1 Mid Signal Blue.jpg,8
Jordan 1 Low Reverse Bred,Jordan,0.08108108108108109,2020-09-29,0.04697226938313526,0.03849855630413859,0.026180458158017766,0.06041335453100159,0.18183396483471626,0.03282836918236843,0.09565068688365731,0.03702071397091229,0.05533421868083223,feetflix/Jordan 1 Low Reverse Bred.jpg,8
Nike SB Dunk Low Pro FTC Lagoon Pulse (Regular Box),Nike,0.0990990990990991,2021-07-21,0.12054329371816638,0.0930381777350016,0.1475767492597787,0.1478537360890302,0.11915297971906472,0.024877748521013574,0.12529213931482644,0.13442044953724108,0.09650287737937141,feetflix/Nike SB Dunk Low Pro FTC Lagoon Pulse (Regular Box).jpg,11
Nike SB Dunk Low Pro FTC Lagoon Pulse (Regular Box),Nike,0.0990990990990991,2021-07-21,0.12054329371816638,0.0930381777350016,0.1475767492597787,0.1478537360890302,0.11915297971906472,0.024877748521013574,0.12529213931482644,0.13442044953724108,0.09650287737937141,feetflix/Nike SB Dunk Low Pro FTC Lagoon Pulse (Regular Box).jpg,11
adidas Yeezy Boost 700 Faded Azure,adidas,0.21621621621621623,2021-11-27,0.11601584606677987,0.08020532563362207,0.0712170796322269,0.12718600953895073,0.09628772607815773,0.0240442157097425,0.06184803055349713,0.10048479506390481,0.11111111111111112,feetflix/adidas Yeezy Boost 700 Faded Azure.jpg,21
